Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,ablation,dataset,extra_feat,feature_count,features,model,test_size,time_period,time_period_sec_test,time_period_sec_train,time_period_sec_txt,time_period_test_txt,time_period_train_txt,train_size,feature_Country,feature_Customer ID,feature_CustomerID,feature_GEOGRAPHY_CODE,feature_GEOGRAPHY_DESC,feature_HS_CODE,feature_Price,feature_Product_Category,feature_Product_Code,feature_StockCode,feature_UNIT_DESC,feature_UnitPrice,feature_Warehouse,feature_day,feature_day_of_week,feature_fourier_transform,feature_hour,feature_item_id,feature_item_price,feature_lag_1,feature_lag_2,feature_lag_3,feature_month,feature_rolling_mean,feature_shop_id,test_mae,test_mape,test_mse,test_rmse,train_mae,train_mape,train_mse,train_rmse
2024-05-03 16:23:38,13.6min,02396ff4d082427295bec5f307979a3e,useful-snipe-385,LOCAL,main.py,redcof,FINISHED,-1,livestock_meat_import,False,5,"['HS_CODE', 'GEOGRAPHY_CODE', 'GEOGRAPHY_DESC', 'UNIT_DESC', 'DATE']",tabnet,47433,0,0,0,12691 days 00:00:00,2495 days 00:00:00,10196 days 00:00:00,189732,,,,0.18185675213745464,0.5566404299061796,0.05455887575238957,,,,,0.20694394220397627,,,,,,,,,,,,,,,878282.6567866186,973.613375643162,5206301448558.143,2281732.115862452,1549046.9106876275,980.2482901672563,57085909070272.695,7555521.7602937715
2024-05-03 16:12:14,11.4min,48622cacc07a4dbba7159c52798631e8,bald-stork-939,LOCAL,main.py,redcof,FINISHED,-1,livestock_meat_import,False,5,"['HS_CODE', 'GEOGRAPHY_CODE', 'GEOGRAPHY_DESC', 'UNIT_DESC', 'DATE']",ssl+tabnet,47433,0,0,0,12691 days 00:00:00,2495 days 00:00:00,10196 days 00:00:00,189732,,,,0.30023018732510376,0.1816606647391608,0.25215874034360924,,,,,0.2659504075921262,,,,,,,,,,,,,,,771421.501378476,123.0842074958775,6015428768567.697,2452637.104947998,1449514.7083115801,118.59254793243798,63469906841718.89,7966800.28880597
2024-05-03 15:30:04,42.1min,896af5db592f4cb29f9c4f2dfb86bc88,fearless-chimp-406,LOCAL,main.py,redcof,FINISHED,-1,future_sales,False,7,"['date', 'shop_id', 'item_id', 'item_price', 'day', 'month', 'day_of_week']",tabnet,587170,0,0,0,1033 days 00:00:00,298 days 00:00:00,735 days 00:00:00,2348679,,,,,,,,,,,,,,0.30152167819103365,0.04697470910334209,,,0.008411221829768655,0.5980593155820517,,,,0.04503307529380394,,0,0.41040680484449166,0.23896618011860624,18.723260309390785,4.327038283790748,0.3706080045945636,0.21567625623593203,3.4814494136366374,1.865864253807505
2024-05-03 12:52:32,2.6h,9b36df0090204852892a95f4621ff9ae,righteous-crow-932,LOCAL,main.py,redcof,FINISHED,-1,future_sales,False,7,"['date', 'shop_id', 'item_id', 'item_price', 'day', 'month', 'day_of_week']",ssl+tabnet,587170,0,0,0,1033 days 00:00:00,298 days 00:00:00,735 days 00:00:00,2348679,,,,,,,,,,,,,,0,0,,,0.8738800361324774,0.07867348924226311,,,,0.03564244359332133,,0.011804031031937983,0.4294538852537775,0.24777053029493162,18.87978840404489,4.345087847678674,0.41709965420501266,0.24997979172119744,3.7981606643485075,1.9488870322182628
2024-05-03 12:25:53,26.6min,a4e284699fb74af1a1b8bf53698cd1a5,rumbling-gnu-969,LOCAL,main.py,redcof,FINISHED,-1,product_demand,False,7,"['Product_Code', 'Warehouse', 'Product_Category', 'Date', 'day', 'month', 'day_of_week']",tabnet,207468,0,0,0,2193 days 00:00:00,410 days 00:00:00,1783 days 00:00:00,829868,,,,,,,,0.30093244922469914,0.4109294245210657,,,,0.047112504499096916,0,0.007417169294497431,,,,,,,,0.23360845246064071,,,6150.640694339269,241336097700677950,817864572.048668,28598.331630510685,5908.23804593607,340759830100243600,744083288.910069,27277.890111041743
2024-05-03 11:31:10,54.7min,6d23a61fe0654dda9be989a3f1d7e0e3,omniscient-koi-580,LOCAL,main.py,redcof,FINISHED,-1,product_demand,False,7,"['Product_Code', 'Warehouse', 'Product_Category', 'Date', 'day', 'month', 'day_of_week']",ssl+tabnet,207468,0,0,0,2193 days 00:00:00,410 days 00:00:00,1783 days 00:00:00,829868,,,,,,,,0.11626446469236763,0.42411254910069396,,,,0.45962298620693837,0,0,,,,,,,,0,,,6182.784567644003,238839140358874720,874748688.9713048,29576.15067873615,5948.034474611927,313386241097737500,765296507.6752241,27663.992981404983
2024-05-03 11:17:00,14.1min,4f548416be0241099bc2b142cef10325,bright-shrimp-191,LOCAL,main.py,redcof,FINISHED,-1,online_retail_2,False,9,"['StockCode', 'InvoiceDate', 'Price', 'Customer ID', 'Country', 'day', 'month', 'hour', 'day_of_week']",tabnet,164873,18300,78060,26640,738 days 05:05:00,90 days 21:41:00,647 days 07:24:00,659491,0.13704364844485617,0.00814520097157614,,,,,0.4662101146822351,,,0,,,,0.15753717213317014,0.03833077507694445,,0.19273308869121797,,,,,,0,,,11.018062301370486,2.281066343415692,82061.7212548462,286.4641709792801,11.901832043110813,2.2044701972403815,24081.293809255603,155.1814866833528
2024-05-03 10:49:18,27.7min,f129b97d9c09482fb7bd73598ab9ba71,dazzling-skink-494,LOCAL,main.py,redcof,FINISHED,-1,online_retail_2,False,9,"['StockCode', 'InvoiceDate', 'Price', 'Customer ID', 'Country', 'day', 'month', 'hour', 'day_of_week']",ssl+tabnet,164873,18300,78060,26640,738 days 05:05:00,90 days 21:41:00,647 days 07:24:00,659491,0.0969854744320965,0.15780733166897912,,,,,0,,,0,,,,0.2846331840515633,0.22858663628207887,,0.22106104513603042,,,,,,0.010926328429251847,,,11.010996573791543,2.133303094023968,82070.54065664193,286.4795641169574,11.961414263749404,2.1147182657385386,24078.662557588556,155.17300846986421
2024-05-03 10:41:26,7.8min,fd906959ef37442e8da700e28872bd71,illustrious-ant-8,LOCAL,main.py,redcof,FINISHED,-1,online_retail,False,9,"['StockCode', 'InvoiceDate', 'UnitPrice', 'CustomerID', 'Country', 'day', 'month', 'hour', 'day_of_week']",tabnet,81366,15840,8040,7800,373 days 04:24:00,37 days 02:14:00,336 days 02:10:00,325463,0,,0.587694426003853,,,,,,,0,,0.2096114627166788,,0.0000032855947164907453,0.005774850422534384,,0.19689340681938625,,,,,,0.000022568442831033715,,,11.97096338860596,2.718583201358382,164374.56466248143,405.4313316240883,11.752590033923914,2.2755028038398226,36206.493819280615,190.28004051734015
2024-05-03 10:28:15,13.2min,7c01984b323843b88636ae9658cd91b6,enchanting-cow-993,LOCAL,main.py,redcof,FINISHED,-1,online_retail,False,9,"['StockCode', 'InvoiceDate', 'UnitPrice', 'CustomerID', 'Country', 'day', 'month', 'hour', 'day_of_week']",ssl+tabnet,81366,15840,8040,7800,373 days 04:24:00,37 days 02:14:00,336 days 02:10:00,325463,0.2568127742771845,,0.014888445662559879,,,,,,,0.00014627505996420178,,0.39145614176626625,,0,0.2547382365924539,,0.0819577619435285,,,,,,3.646980427326671e-7,,,11.830835725357144,2.698305475836134,164355.1981611207,405.4074470962771,11.619591291532428,2.278704203003964,36165.05860767634,190.17112979544592
